data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-12-15;2331.499829479645;previsao;90;2384013.79124162
2025-12-16;2514.9403072722403;previsao;90;2386528.7315488923
2025-12-17;2514.9403072722403;previsao;90;2389043.6718561645
2025-12-18;2514.9403072722403;previsao;90;2391558.6121634366
2025-12-19;2331.499829479645;previsao;90;2393890.111992916
2025-12-20;2331.499829479645;previsao;90;2396221.6118223956
2025-12-21;2331.499829479645;previsao;90;2398553.111651875
2025-12-22;2514.9403072722403;previsao;90;2401068.051959147
2025-12-23;3389.031032336888;previsao;90;2404457.082991484
2025-12-24;3389.031032336888;previsao;90;2407846.114023821
2025-12-25;3389.031032336888;previsao;90;2411235.145056158
