data;vendas_forecast;Empresa;Database
2025-10-22;12172.919296823333;LD;007BE_ERP_BI
2025-10-23;13591.791808042046;LD;007BE_ERP_BI
2025-10-24;15077.889334795633;LD;007BE_ERP_BI
2025-10-25;35171.71049302602;LD;007BE_ERP_BI
2025-10-26;10065.586008881242;LD;007BE_ERP_BI
2025-10-27;36098.645188918854;LD;007BE_ERP_BI
2025-10-28;3677.1130580048853;LD;007BE_ERP_BI
2025-10-29;16218.74706600925;LD;007BE_ERP_BI
2025-10-30;8597.629661458943;LD;007BE_ERP_BI
2025-10-31;14455.443031980105;LD;007BE_ERP_BI
2025-11-01;7112.321412488971;LD;007BE_ERP_BI
2025-11-02;14779.745983069735;LD;007BE_ERP_BI
2025-10-04;12993.035653209516;MA;007BE_ERP_BI
2025-10-05;13671.732844641525;MA;007BE_ERP_BI
2025-10-06;10835.306429234779;MA;007BE_ERP_BI
2025-10-07;8007.443578417161;MA;007BE_ERP_BI
2025-10-08;19792.947106941527;MA;007BE_ERP_BI
2025-10-09;20903.861519670696;MA;007BE_ERP_BI
2025-10-10;18692.47455218322;MA;007BE_ERP_BI
2025-10-11;13225.434280347094;MA;007BE_ERP_BI
2025-10-12;33021.722631825396;MA;007BE_ERP_BI
2025-10-13;6832.337136747826;MA;007BE_ERP_BI
2025-10-14;4644.625052632125;MA;007BE_ERP_BI
2025-10-15;17260.079915176535;MA;007BE_ERP_BI
2025-10-16;4334.458354531126;MA;007BE_ERP_BI
2025-10-17;14087.09432201344;MA;007BE_ERP_BI
2025-10-18;14174.337443267199;MA;007BE_ERP_BI
2025-10-19;4404.585843143074;MA;007BE_ERP_BI
2025-10-20;26633.485753873323;MA;007BE_ERP_BI
2025-10-21;12787.524570148715;MA;007BE_ERP_BI
2025-10-22;7006.623973846682;MA;007BE_ERP_BI
2025-10-23;11419.024566450284;MA;007BE_ERP_BI
2025-10-24;3632.7949898012134;MA;007BE_ERP_BI
2025-10-25;9432.138711057447;MA;007BE_ERP_BI
2025-10-26;43461.20893542796;MA;007BE_ERP_BI
2025-10-27;31736.27146401354;MA;007BE_ERP_BI
2025-10-28;14935.763809227596;MA;007BE_ERP_BI
2025-10-29;7421.381058550762;MA;007BE_ERP_BI
2025-10-30;30546.15758780193;MA;007BE_ERP_BI
2025-10-31;22654.8476997794;MA;007BE_ERP_BI
2025-11-01;12784.987630645444;MA;007BE_ERP_BI
2025-11-02;12274.406243783218;MA;007BE_ERP_BI
2025-10-04;12794.02515822371;MT;007BE_ERP_BI
2025-10-05;6322.030281303847;MT;007BE_ERP_BI
2025-10-06;7644.0656120379535;MT;007BE_ERP_BI
2025-10-07;10822.86591386063;MT;007BE_ERP_BI
2025-10-08;20634.863257047335;MT;007BE_ERP_BI
2025-10-09;17514.612911770422;MT;007BE_ERP_BI
2025-10-10;23164.579228352715;MT;007BE_ERP_BI
2025-10-11;17896.259911744066;MT;007BE_ERP_BI
2025-10-12;11538.640229468987;MT;007BE_ERP_BI
2025-10-13;5621.933802409476;MT;007BE_ERP_BI
2025-10-14;13143.627461180418;MT;007BE_ERP_BI
